epoch,train_loss,val_loss
214,0.010194664262235165,0.042698501609265804
215,0.010154550313018262,0.04289109958335757
216,0.010119862155988812,0.042774835135787725
217,0.010087201884016395,0.04298395570367575
218,0.01006442871876061,0.04280369309708476
219,0.009961271658539772,0.0427675461396575
220,0.01004948525223881,0.04269770113751292
221,0.00997628658078611,0.04261447908356786
222,0.009929630532860756,0.0430486723780632
223,0.01005774897057563,0.04306852491572499
224,0.009968780120834709,0.04295350844040513
225,0.009957621316425502,0.042829406913369894
226,0.009970652544870973,0.042924914974719286
227,0.00984825452324003,0.04272714117541909
228,0.009828599262982607,0.04290566360577941
229,0.00990790268406272,0.04273777361959219
230,0.00999590875580907,0.0428650826215744
231,0.010135400528088211,0.042919824831187725
232,0.010099104628898204,0.0428708759136498
233,0.010090441582724452,0.04301805142313242
234,0.010169987939298153,0.04271877929568291
235,0.009972436144016683,0.04274632828310132
236,0.009930925909429789,0.042907970026135445
237,0.010048263124190271,0.04290357790887356
238,0.009840798866935074,0.042836958076804876
239,0.009844641713425518,0.042971322778612375
240,0.009819370647892355,0.04306392231956124
241,0.009868222568184138,0.04294701758772135
242,0.009928569151088595,0.04312123917043209
243,0.010025565256364643,0.04311201861128211
244,0.009942929074168206,0.043074538465589285
245,0.009912653709761798,0.04318476561456919
246,0.009920551255345345,0.04308207472786307
247,0.009830901026725769,0.04297399986535311
248,0.00979765721131116,0.04312505340203643
249,0.009766983683221042,0.043184124398976564
250,0.009674060600809753,0.04313986422494054
251,0.009740561083890497,0.04312623105943203
252,0.009806916886009275,0.04338108096271753
253,0.009745991975069045,0.04319304786622524
254,0.009774296265095472,0.04318204615265131
255,0.009673966560512781,0.04317288426682353
256,0.009620845969766378,0.04328629653900862
257,0.00969474776647985,0.04337736964225769
258,0.009693186194635928,0.04342034365981817
259,0.009609563811682164,0.043212858494371176
260,0.009652527957223355,0.04333940288051963
261,0.009715351182967425,0.04326785262674093
262,0.00964452619664371,0.04326700093224645
263,0.009708119230344892,0.043491939548403025
264,0.009784676739946008,0.04355996707454324
265,0.00967965463642031,0.04343193396925926
266,0.009733333578333258,0.043315676506608725
267,0.009749173722229897,0.04339326033368707
268,0.009791265125386417,0.04333636350929737
269,0.009618987934663892,0.04342161025851965
270,0.009655086928978563,0.043217063415795565
271,0.009649206022731959,0.04333134042099118
272,0.009760657069273293,0.04356965748593211
273,0.00966348247602582,0.043445654679089785
274,0.009604856767691673,0.04330089362338185
275,0.009482890204526483,0.0431686039082706
276,0.00944683577399701,0.04342497745528817
277,0.009500218648463487,0.04343192745000124
278,0.009528699377551676,0.04351348662748933
279,0.009510228154249489,0.043538350611925125
280,0.00964809290599078,0.043494442012161016
281,0.009680677461437881,0.04353101272135973
282,0.009641677350737154,0.04349319776520133
283,0.009500682866200805,0.04363792156800628
284,0.00951954626943916,0.043770818039774895
285,0.009597194963134825,0.04344406630843878
286,0.00953359603881836,0.04342122143134475
287,0.009519754513166844,0.04355465993285179
288,0.009505740460008382,0.04339047707617283
289,0.009525723289698362,0.043634541798383
290,0.009478034707717598,0.04349232418462634
291,0.009531097044236958,0.043649785220623016
292,0.009420316503383219,0.04344462836161256
293,0.009366238466463983,0.043575223069638014
294,0.009428434958681464,0.043591974303126335
295,0.009262821939773857,0.0436591156758368
296,0.00930413007736206,0.04388061258941889
297,0.00937538833823055,0.04392197774723172
298,0.00932077136822045,0.04363611852750182
299,0.009352426300756634,0.04387438204139471
300,0.009397583501413464,0.043856541626155376
301,0.00937518486753106,0.04400531388819218
302,0.009409943898208439,0.044019554276019335
303,0.009308613673783838,0.043916686438024044
304,0.009398264042101801,0.04378678649663925
305,0.009440857940353454,0.043940928764641285
306,0.009422173467464745,0.043884702026844025
307,0.009443867020308971,0.04379051364958286
308,0.009306000522337854,0.04371825745329261
309,0.009399123839102685,0.04388450924307108
310,0.009304912388324737,0.04383879620581865
311,0.009320341842249035,0.04353607399389148
312,0.009322813549079,0.043628742918372154
313,0.00940748448483646,0.04404853703454137
314,0.009354343498125672,0.043686716351658106
315,0.009335993928834796,0.04384704167023301
316,0.009254123969003557,0.04384402837604284
317,0.009169134614057838,0.043848985340446234
318,0.009243055293336511,0.04390524048358202
319,0.009180982108227908,0.043820290360599756
320,0.009277146379463374,0.043942772783339024
321,0.009224406233988703,0.04407784342765808
322,0.009346146741881967,0.04407081566751003
323,0.009289360814727842,0.04406515974551439
324,0.009264686424285174,0.043927432503551245
325,0.009303235961124302,0.043813602067530155
326,0.009261106606572866,0.043800233863294125
327,0.009175606910139323,0.04377536103129387
328,0.009078225796110928,0.04380698036402464
329,0.009097144100815057,0.0437641404569149
330,0.009037920413538814,0.04391471995040774
331,0.009085091296583414,0.04390144906938076
332,0.009058380196802319,0.04390297969803214
333,0.009061703365296126,0.04380710003897548
334,0.009169751382432877,0.04433641256764531
335,0.009073632210493088,0.0438986960798502
336,0.00922607749234885,0.044195988681167364
337,0.009189350553788245,0.04412004631012678
338,0.009165133000351489,0.04403112409636378
339,0.009219425055198372,0.0441912030801177
340,0.009246311360038817,0.04402258712798357
341,0.009184243576601147,0.04396017920225859
342,0.009049394470639526,0.044007967691868544
343,0.009025716106407344,0.04405926028266549
344,0.008965865150094033,0.04384935041889548
345,0.009017740981653333,0.0442224289290607
346,0.008992610708810389,0.04413901828229427
347,0.008976934268139303,0.04424540186300874
348,0.008928702515549957,0.04427401442080736
349,0.009112543985247612,0.044361975975334644
350,0.009296791232191026,0.044326783157885075
351,0.009193399176001548,0.044275849126279354
352,0.009088157932274044,0.044240749441087246
353,0.008977528428658843,0.04403653647750616
354,0.0090556277660653,0.04394930601119995
355,0.009130232897587121,0.044202232267707586
356,0.009073429391719401,0.04411590239033103
357,0.009155984106473624,0.04404002381488681
358,0.008997824718244373,0.0441174628213048
359,0.009059497155249119,0.04428408993408084
360,0.009058509138412774,0.04419558867812157
361,0.009077452984638513,0.044343313202261925
362,0.009025024948641658,0.0442491197027266
363,0.009011392598040402,0.04428121680393815
364,0.009046378592029215,0.04439318599179387
365,0.008934180811047554,0.04419655539095402
366,0.00883831677492708,0.044267972465604544
367,0.008810293045826256,0.0444291653111577
368,0.008952569938264788,0.04444587416946888
369,0.008976105926558375,0.04440146125853062
370,0.008918623719364405,0.044263101648539305
371,0.008922376437112689,0.04435888072475791
372,0.008884080918505788,0.04434302728623152
373,0.008961330470629036,0.04451597575098276
374,0.008992950129322708,0.044375631492584944
375,0.008899818919599057,0.044118286576122046
376,0.008904150105081499,0.04408403718844056
377,0.008985381992533802,0.04413143452256918
378,0.008898918423801661,0.04431123100221157
379,0.008855401398614049,0.04435954010114074
380,0.008757946803234518,0.04438056563958526
381,0.008724173693917692,0.04433925962075591
382,0.008758067013695836,0.04455639189109206
383,0.00876004615565762,0.04439205722883344
384,0.008699202793650329,0.044467450585216284
385,0.008705010125413536,0.04448515875265002
386,0.008792313979938626,0.04467874765396118
387,0.008807419589720667,0.04455903870984912
388,0.008824998536147178,0.04451980208978057
389,0.008841252233833075,0.04443708062171936
390,0.008872068277560175,0.044446096289902925
391,0.008877438656054438,0.04448710381984711
392,0.008821622631512583,0.044461469165980816
393,0.008743775449693203,0.04434581659734249
394,0.008886821242049337,0.04469966096803546
395,0.008821980142965914,0.04444767162203789
396,0.008961834409274162,0.04459306923672557
397,0.008832370210438967,0.04454308748245239
398,0.008918796735815703,0.04449409665539861
399,0.008831727202050388,0.04431985830888152
400,0.008764566481113433,0.0442448859103024
401,0.008731730678118766,0.04442683421075344
402,0.008696409570984543,0.044423287734389305
403,0.008639937080442906,0.044280209578573704
404,0.008614769950509072,0.04451683955267072
405,0.008724029595032334,0.044384438544511795
406,0.00867599385092035,0.04441175516694784
407,0.008704712172038854,0.04459705203771591
408,0.008877332834526897,0.044612187426537275
409,0.008967509237118065,0.0447664987295866
410,0.0087964583421126,0.044559288304299116
411,0.00882966520730406,0.04432098940014839
412,0.008816790371201932,0.0444952636025846
413,0.008773976052179933,0.04432220431044698
414,0.008682307694107294,0.04450256936252117
415,0.008722318685613573,0.0443592113442719
416,0.008673700247891247,0.04456000495702028
417,0.008671361836604774,0.04451365303248167
418,0.008669119095429778,0.044467844534665346
419,0.008586870622821152,0.04446154413744807
420,0.008587594819255173,0.04479889711365104
421,0.00861734221689403,0.04484947677701712
422,0.008651323174126447,0.04473834717646241
423,0.008560891030356288,0.04474539775401354
424,0.008534375438466668,0.044726216699928045
425,0.008667429210618138,0.04488066863268614
426,0.008600008278153836,0.04487702250480652
427,0.008589165192097426,0.044888065196573734
428,0.008631321880966426,0.04478590190410614
429,0.008556492172647267,0.044899710919708014
430,0.008613921678625047,0.04461856512352824
431,0.008726125268731266,0.044774528592824936
432,0.008546479453798383,0.04474894003942609
433,0.008639062172733247,0.044849295169115067
434,0.008553168771322816,0.044921612832695246
435,0.0085523986723274,0.04477927694097161
436,0.008584015094675124,0.04496637638658285
437,0.008633587218355387,0.044821029994636774
438,0.00866885322611779,0.04468316677957773
439,0.00854654610157013,0.04467541817575693
440,0.008537051640450955,0.04488200321793556
441,0.008527356211561709,0.044696176424622536
442,0.008501390158198775,0.044853835832327604
443,0.008559654850978404,0.04488240508362651
444,0.008459564414806664,0.04459741152822971
445,0.008638807921670377,0.04486822057515383
446,0.008576444967184215,0.04482572432607412
447,0.008560227882117032,0.04469349468126893
448,0.008579126687254756,0.04494765214622021
449,0.008464639901649206,0.04478139476850629
450,0.008488210057839752,0.044828066136687994
451,0.008549548604059964,0.045119228307157755
452,0.008535044803284108,0.044802016112953424
453,0.008459844533354044,0.044839306734502316
454,0.008426767983473837,0.04504210501909256
455,0.008490449527744203,0.04506058432161808
456,0.008465687627904117,0.045029545202851295
457,0.008543515752535313,0.04514487460255623
458,0.008552600699476897,0.04481146624311805
459,0.008378319558687508,0.0447953175753355
460,0.008450813731178642,0.04488931596279144
461,0.008393008634448052,0.045142649207264185
462,0.008444978878833354,0.04493926418945193
463,0.008569120499305426,0.04501084750518203
464,0.008429419167805463,0.04497199831530452
465,0.008478493476286531,0.045019926968961954
466,0.008503354887943715,0.04501298116520047
467,0.00840079472400248,0.04504600539803505
468,0.008375062129925937,0.04502774961292744
469,0.008331295277457684,0.04506880696862936
470,0.008403314661700278,0.04490216914564371
471,0.008407866244670003,0.045115814078599215
472,0.008493980788625777,0.04503877041861415
473,0.00835530663607642,0.04492087196558714
474,0.008470615558326244,0.04500334756448865
475,0.008416897838469595,0.04490643087774515
476,0.008556448004674167,0.045227345544844866
477,0.008365833142306656,0.04502830235287547
478,0.008395297452807426,0.04506425093859434
479,0.008516632532700897,0.0452412236481905
480,0.008476386219263077,0.04519382817670703
481,0.00847086141584441,0.04524828866124153
482,0.008411579893436282,0.04527839366346598
483,0.008427111059427261,0.04491618322208524
484,0.008347160182893276,0.04513635206967592
485,0.00840190656017512,0.04507741704583168
486,0.008315459603909402,0.04503803979605436
487,0.008355010848026723,0.04500959999859333
488,0.008275202463846654,0.044983099680393934
489,0.008327891363296657,0.045002834871411324
490,0.008358416007831692,0.045160430017858744
491,0.008345733163878322,0.04523853212594986
492,0.008496926282532513,0.04525110078975558
493,0.008350608695764095,0.045320212841033936
494,0.00841013117460534,0.04517041426151991
495,0.008318432630039752,0.04521243739873171
496,0.008424660353921355,0.04531113663688302
497,0.008301390334963799,0.04503890639171004
498,0.008212662965524942,0.04509800532832742
499,0.00821820825804025,0.04524760879576206
500,0.008182072977069766,0.0451863631606102
